E1,minE,maxE,minG,maxG,a,b,cdf
0.48,1.34,1.37,1.9687221164937194,1.7902809011589884,-5.948040511157694,9.93909640144503,0.49273133230801897
0.48,1.37,1.4000000000000001,1.7902809011589884,1.6219676696532455,-5.610441050191424,9.47658513992124,0.49278251603658113
0.48,1.4000000000000001,1.43,1.6219676696532455,1.4637733191105629,-5.27314501808946,9.00437069497849,0.4928288021514126
0.48,1.43,1.46,1.4637733191105629,1.315634988450778,-4.937944355326155,8.525033747226963,0.49287049327602606
0.48,1.46,1.49,1.315634988450778,1.177439236793164,-4.606525055253791,8.041161569121313,0.4929078893894047
0.48,1.49,1.52,1.177439236793164,1.049025330043167,-4.280463558333238,7.55532993870969,0.49294128635790724
0.48,1.52,1.54,1.049025330043167,0.968751061210568,-4.013713441629939,7.149869761320674,0.4929614641218198
0.48,1.54,1.56,0.968751061210568,0.8926633925384723,-3.804383433604782,6.827501548961932,0.49298007826635726
0.48,1.56,1.58,0.8926633925384723,0.8206840334299549,-3.5989679554258673,6.507053403002826,0.49299721174061695
0.48,1.58,1.6,0.8206840334299549,0.7527276393879895,-3.397819702098269,6.189239162745221,0.4930129458573451
0.48,1.6,1.62,0.7527276393879895,0.6887022879087317,-3.2012675739628835,5.874755757728603,0.4930273601566181
0.48,1.62,1.6400000000000001,0.6887022879087317,0.6285099587324599,-3.0096164588135874,5.564280951186743,0.4930405322790845
0.48,1.6400000000000001,1.6600000000000001,0.6285099587324599,0.572047017742135,-2.8231470495162467,5.258471119939105,0.4930525378488493
0.48,1.6600000000000001,1.68,0.572047017742135,0.5192047037897615,-2.6421156976186997,4.9579590757891765,0.4930634503660646
0.48,1.68,1.7,0.5192047037897615,0.4698696177206466,-2.4667543034557395,4.663351933595404,0.4930733411092797
0.48,1.7,1.72,0.4698696177206466,0.42392421285281046,-2.2972702433918064,4.375229031486717,0.49308227904758545
0.48,1.72,1.74,0.42392421285281046,0.38124728615479436,-2.1338463349008028,4.094139908882191,0.4930903307625755
0.48,1.74,1.76,0.38124728615479436,0.34171446934855504,-1.976640840311965,3.8206023482976135,0.4930975603801306
0.48,1.76,1.78,0.34171446934855504,0.3051987191453584,-1.8257875101598284,3.555100487229853,0.49310402951201554
0.48,1.78,1.8,0.3051987191453584,0.2715708058012802,-1.6813956672039099,3.298083006768318,0.493109797207265
0.48,1.8,1.82,0.2715708058012802,0.24069979915422648,-1.5435503323526851,3.0499614040361136,0.4931149199133146
0.48,1.82,1.84,0.24069979915422648,0.21245355127706148,-1.4123123938582482,2.811108355976238,0.4931194514468189
0.48,1.84,1.86,0.21245355127706148,0.18669917484985615,-1.287718821360265,2.581856182579949,0.4931234429740802
0.48,1.86,1.8800000000000001,0.18669917484985615,0.16330351631916,-1.169782926534806,2.362495418204596,0.49312694300099186
0.48,1.8800000000000001,1.9000000000000001,0.16330351631916,0.14213362287249534,-1.0584946723332325,2.1532735003056374,0.4931299973723838
0.48,1.9000000000000001,1.92,0.14213362287249534,0.1230572022118252,-0.9538210330335168,1.9543935856361776,0.4931326492806346
0.48,1.92,1.94,0.1230572022118252,0.10594307406011043,-0.855706407585738,1.7660135047764423,0.4931349392833973
0.48,1.94,1.96,0.10594307406011043,0.09066161227949718,-0.7640730890306613,1.5882448667795934,0.4931369053302607
0.48,1.96,1.98,0.09066161227949718,0.07708517641813828,-0.6788217930679443,1.4211523266926682,0.4931385827981477
0.48,1.98,2.0,0.07708517641813828,0.06508853143402114,-0.5998322492058565,1.2647530298457343,0.4931400045352262
0.48,2.0,2.02,0.06508853143402114,0.05454925426828267,-0.5269638582869233,1.1190162480078676,0.4931412009130832
0.48,2.02,2.04,0.05454925426828267,0.04534812585651878,-0.46005642058819396,0.9838632238564345,0.49314219988688446
0.48,2.04,2.06,0.04534812585651878,0.037369507073868956,-0.3989309391324909,0.8591672416868003,0.4931430270632138
0.48,2.06,2.08,0.037369507073868956,0.030501697007464846,-0.3433905033202054,0.744753943913492,0.49314370577525457
0.48,2.08,2.1,0.030501697007464846,0.024637271837415212,-0.2932212585024813,0.640401914692626,0.49314425716494303
0.48,2.1,2.12,0.024637271837415212,0.019673402483951448,-0.248193467673188,0.5458435539511101,0.4931447002716862
0.48,2.12,2.14,0.019673402483951448,0.015512149042884723,-0.20806267205333615,0.4607662672370241,0.4931450521272015
0.48,2.14,2.16,0.015512149042884723,0.012060729883035975,-0.1725709579924372,0.38481399914670034,0.49314532785599074
0.48,2.16,2.18,0.012060729883035975,0.009231763116896455,-0.14144833830697587,0.3175891406261039,0.49314554078092077
0.48,2.18,2.2,0.009231763116896455,0.006943477978263423,-0.11441425693165148,0.2586548432278967,0.49314570253333173
0.48,2.2,2.22,0.006943477978263423,0.005119893446835476,-0.0911792265713973,0.20753777643533752,0.49314582316704597
0.48,2.22,2.24,0.005119893446835476,0.003690961248480803,-0.07144660991773356,0.16373136746420403,0.49314591127559293
0.48,2.24,2.2600000000000002,0.003690961248480803,0.0025926701297395924,-0.05491455593706049,0.1266995665474963,0.4931459741119067
0.48,2.2600000000000002,2.2800000000000002,0.0025926701297395924,0.001767108054662913,-0.04127810375383394,0.0958811846134043,0.4931460177096885
0.48,2.2800000000000002,2.3000000000000003,0.001767108054662913,0.0011624786997539857,-0.030231467745446335,0.07069485451428056,0.4931460470055561
0.48,2.3000000000000003,2.32,0.0011624786997539857,0.0007330683269182883,-0.021470518641785327,0.05054467157586024,0.49314606596102634
0.48,2.32,2.34,0.0007330683269182883,0.0004391587931604633,-0.014695476687891234,0.03482657424282595,0.49314607768329755
0.48,2.34,2.36,0.0004391587931604633,0.00024688210738971824,-0.009613834288537246,0.02293553102833762,0.49314608454370656
0.48,2.36,2.38,0.00024688210738971824,0.00012801156707056423,-0.005943527015957695,0.014273605865049875,0.49314608829264334
0.48,2.38,2.4,0.00012801156707056423,5.9684098406046725e-5,-0.0034163734332258717,0.008258980338148139,0.4931460901696
0.48,2.4,2.42,5.9684098406046725e-5,2.4047980929936263e-5,-0.0017818058738055217,0.004336018195539298,0.49314609100692075
0.48,2.42,2.44,2.4047980929936263e-5,7.829658318269212e-6,-0.0008109161305833517,0.0019864650169416475,0.49314609132569714
0.48,2.44,2.46,7.829658318269212e-6,1.8128192393321846e-6,-0.00030084195394685113,0.0007418840259485861,0.4931460914221219
0.48,2.46,2.48,1.8128192393321846e-6,2.2237228958434915e-7,-7.95223474873917e-5,0.00019743779405831572,0.49314609144247384
0.48,2.48,2.5100000000000002,2.2237228958434915e-7,9.024809235898564e-11,-7.409401383066276e-6,1.8597687719588713e-5,0.4931460914458108
0.48,2.5100000000000002,2.511,9.024809235898564e-11,0.0,-9.024809235899558e-8,2.2661295991343795e-7,0.49314609144581084
0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.49314609144581084
0.49,0.0,0.02,0.0,7.786148047600237,389.30740238001187,0.0,0.49322395292628685
0.49,0.02,0.04,7.786148047600237,7.9736937548722135,9.37728536359882,7.598602340328261,0.49338155134431155
0.49,0.04,0.1,7.9736937548722135,8.576905768531734,10.053533560992003,7.571552412432534,0.49387806933001366
0.49,0.1,0.13,8.576905768531734,8.833636185922357,8.5576805796874,7.721137710562995,0.4941392274593305
0.49,0.13,0.16,8.833636185922357,9.048654801371965,7.167287181653659,7.90188885230738,0.4944074618241399
0.49,0.16,0.19,9.048654801371965,9.221093911924829,5.747970351762088,8.128979545090031,0.49468150805483935
0.49,0.19,0.22,9.221093911924829,9.351785265349632,4.356378447493444,8.393382006901074,0.49496010124249845
0.49,0.22,0.25,9.351785265349632,9.442280865682292,3.0165200110887103,8.688150862910115,0.49524201223446396
0.49,0.25,0.28,9.442280865682292,9.494465501701985,1.7394878673230634,9.007408898851528,0.49552606342997474
0.49,0.28,0.31,9.494465501701985,9.510386916115763,0.5307138137926035,9.345865633840056,0.495811136216242
0.49,0.31,0.34,9.510386916115763,9.492174104558975,-0.6070937185596151,9.698585968869244,0.49609617463155214
0.49,0.34,0.37,9.492174104558975,9.441994081055599,-1.67266745011251,10.060881037597227,0.49638018715433635
0.49,0.37,0.4,9.441994081055599,9.362026508402462,-2.6655857551046167,10.428260810444309,0.4966622474631782
0.49,0.4,0.44,9.362026508402462,9.212825293295044,-3.730030377685446,10.854038659476638,0.49703374449921217
0.49,0.44,0.48,9.212825293295044,9.019643297183514,-4.829549902788232,11.337827250521864,0.49739839387102175
0.49,0.48,0.52,9.019643297183514,8.787500801886187,-5.80356238243314,11.80535324075142,0.49775453675300313
0.49,0.52,0.56,8.787500801886187,8.521298498300222,-6.655057589649155,12.24813074850375,0.49810071273900686
0.49,0.56,0.6,8.521298498300222,8.225791339943179,-7.3876789589261085,12.658398715298844,0.4984356545357717
0.49,0.6,0.64,8.225791339943179,7.90556604278839,-8.00563242886969,13.02917079726499,0.49875828168342634
0.49,0.64,0.6900000000000001,7.90556604278839,7.477206912587485,-8.567182604018086,13.388562909359965,0.49914285100731076
0.49,0.6900000000000001,0.74,7.477206912587485,7.025222821421217,-9.039681823325393,13.714587370682008,0.499505411750661
0.49,0.74,0.8,7.025222821421217,6.462314229960744,-9.381809857674535,13.967762116100372,0.49991003786220245
0.49,0.8,0.91,6.462314229960744,5.4093582809693554,-9.572326809012624,14.120175677170844,0.5005629798503036
0.49,0.91,0.98,5.4093582809693554,4.748951048734628,-9.434389031924683,13.994652300020816,0.5009185206768433
0.49,0.98,1.03,4.748951048734628,4.2910099858689525,-9.158821257313498,13.724595880901855,0.5011445197027083
0.49,1.03,1.07,4.2910099858689525,3.936103916268385,-8.87265174001418,13.42984127808356,0.5013090619807511
0.49,1.07,1.11,3.936103916268385,3.593324164085099,-8.569493804582146,13.105462287171282,0.5014596505423582
0.49,1.11,1.1500000000000001,3.593324164085099,3.2642063968990436,-8.227944179651374,12.726342203498126,0.5015968011535779
0.49,1.1500000000000001,1.19,3.2642063968990436,2.9500422231630434,-7.854104343400044,12.296426391809094,0.5017210861259791
0.49,1.19,1.22,2.9500422231630434,2.724875460646674,-7.505558750545639,11.881657136312354,0.5018062098912363
0.49,1.22,1.25,2.724875460646674,2.509077986185193,-7.193249148716028,11.500639422080226,0.5018847191929388
0.49,1.25,1.28,2.509077986185193,2.3029395642794417,-6.871280730191704,11.098178898924825,0.5019568994561957
0.49,1.28,1.31,2.3029395642794417,2.1066820933375414,-6.541915698063332,10.676591657800506,0.50202304378106
0.49,1.31,1.34,2.1066820933375414,1.9204621570155016,-6.2073312107346625,10.23828597939995,0.5020834509448153
0.49,1.34,1.37,1.9204621570155016,1.7443737404600166,-5.869613885182828,9.785744763160489,0.5021384234832774
0.49,1.37,1.4000000000000001,1.7443737404600166,1.5784510998662022,-5.5307546864604715,9.321507660910862,0.5021882658558823
0.49,1.4000000000000001,1.43,1.5784510998662022,1.4226717737367862,-5.1926442043139,8.848152985905662,0.5022332826989864
0.49,1.43,1.46,1.4226717737367862,1.2769597241989918,-4.85706831792648,8.368279468371652,0.5022737771714554
0.49,1.46,1.49,1.2769597241989918,1.1411885966880593,-4.525704250364409,7.884487929731029,0.5023100493962687
0.49,1.49,1.51,1.1411885966880593,1.0561134916945116,-4.25375524967738,7.479283918707355,0.5023320224171525
0.49,1.51,1.53,1.0561134916945116,0.9753182121895604,-4.039763975247561,7.156157094318328,0.5023523367341913
0.49,1.53,1.55,0.9753182121895604,0.8987323986551804,-3.829290676718998,6.8341329475696275,0.5023710772402997
0.49,1.55,1.57,0.8987323986551804,0.8262780365033605,-3.62271810759099,6.513945465421215,0.5023883273446513
0.49,1.57,1.59,0.8262780365033605,0.7578699336945712,-3.42040514043946,6.196314106993313,0.5024041688243533
0.49,1.59,1.61,0.7578699336945712,0.6934162035121353,-3.222686509121793,5.881941483198222,0.5024186816857255
0.49,1.61,1.6300000000000001,0.6934162035121353,0.6328187517724871,-3.0298725869824037,5.5715110685538045,0.5024319440352784
0.49,1.6300000000000001,1.6500000000000001,0.6328187517724871,0.5759737677428304,-2.8422492014828378,5.265684950189512,0.5024440319604735
0.49,1.6500000000000001,1.67,0.5759737677428304,0.5227722180286529,-2.6600774857088965,4.9651016191625095,0.5024550194203312
0.49,1.67,1.69,0.5227722180286529,0.47310034268261014,-2.4835937673021395,4.670373809423226,0.5024649781459384
0.49,1.69,1.71,0.47310034268261014,0.4268401527736581,-2.3130094954476,4.382086389989054,0.502473977550893
0.49,1.71,1.73,0.4268401527736581,0.38386992864129243,-2.1485112066182817,4.100794316090919,0.5024820846517071
0.49,1.73,1.75,0.38386992864129243,0.3440647180428799,-1.9902605299206246,3.827020645403973,0.5024893639981739
0.49,1.75,1.77,0.3440647180428799,0.3072968333835397,-1.838394232967009,3.561254625735146,0.5024958776136882
0.49,1.77,1.79,0.3072968333835397,0.2734363471962772,-1.6930243093631245,3.30394986095627,0.502501684945494
0.49,1.79,1.81,0.2734363471962772,0.24235158501600595,-1.5542381090135597,3.055522562330549,0.5025068428248161
0.49,1.81,1.83,0.24235158501600595,0.21390961476308734,-1.4220985126459285,2.8163498929051363,0.5025114054368138
0.49,1.83,1.85,0.21390961476308734,0.18797673172104748,-1.2966441521019925,2.586768413109734,0.5025154243002786
0.49,1.85,1.87,0.18797673172104748,0.16441893815776631,-1.1778896781640567,2.3670726363245524,0.5025189482569774
0.49,1.87,1.8900000000000001,0.16441893815776631,0.14310241660002257,-1.0658260778871873,2.157513703806807,0.502522023470525
0.49,1.8900000000000001,1.9100000000000001,0.14310241660002257,0.12389399572682565,-0.9604210436598444,1.9582981891171285,0.5025246934346482
0.49,1.9100000000000001,1.93,0.12389399572682565,0.10666160779758192,-0.8616193964621953,1.7695870429696186,0.5025269989906834
0.49,1.93,1.95,0.10666160779758192,0.09127473647577651,-0.7693435660902702,1.5914946903518035,0.5025289783541261
0.49,1.95,1.97,0.09127473647577651,0.07760485384743511,-0.6834941314170695,1.424088292739062,0.5025306671500294
0.49,1.97,1.99,0.07760485384743511,0.06552584536537666,-0.6039504241029221,1.2673871893301916,0.5025320984570215
0.49,1.99,2.0100000000000002,0.06552584536537666,0.05491442137463,-0.5305711995373261,1.1213625324446557,0.5025333028596889
0.49,2.0100000000000002,2.0300000000000002,0.05491442137463,0.04565051379073381,-0.46319537919480935,0.9859371335561968,0.5025343085090406
0.49,2.0300000000000002,2.05,0.04565051379073381,0.03761765641030657,-0.4016428690213702,0.8609855379041155,0.5025351411907426
0.49,2.05,2.07,0.03761765641030657,0.030703347231504776,-0.34571545894008965,0.7463343472374903,0.502535824400779
0.49,2.07,2.09,0.030703347231504776,0.024799391050008023,-0.29519780907483734,0.6417628120164179,0.5025363794281619
0.49,2.09,2.11,0.024799391050008023,0.019802220473151784,-0.24985852884281168,0.5470037163314844,0.5025368254442771
0.49,2.11,2.13,0.019802220473151784,0.015613193359884658,-0.2094513556633561,0.46174458092283316,0.5025371795984155
0.49,2.13,2.15,0.015613193359884658,0.012138864546363533,-0.17371644067605604,0.38562921199988404,0.5025374571189946
0.49,2.15,2.17,0.012138864546363533,0.009291229555247723,-0.14238174955579042,0.3182596260913129,0.5025376714199355
0.49,2.17,2.19,0.009291229555247723,0.0069879378099549,-0.1151645872646411,0.2591983839195189,0.5025378342116092
0.49,2.19,2.21,0.0069879378099549,0.005152472682176746,-0.09177325638890763,0.20797136930166257,0.5025379556157141
0.49,2.21,2.23,0.005152472682176746,0.003714295490517723,-0.07190885958295105,0.16407105236049857,0.5025380442833959
0.49,2.23,2.25,0.003714295490517723,0.0026089503389020432,-0.05526725758078393,0.12696027989566588,0.5025381075158541
0.49,2.25,2.27,0.0026089503389020432,0.0017781264339248575,-0.04154119524885926,0.09607663964883538,0.5025381513866218
0.49,2.27,2.29,0.0017781264339248575,0.0011696742490822044,-0.030422609242132626,0.07083744941356591,0.5025381808646286
0.49,2.29,2.31,0.0011696742490822044,0.0007375716091239647,-0.021605131997911965,0.0506454265243006,0.5025381999370873
0.49,2.31,2.33,0.0007375716091239647,0.0004418354478826023,-0.014786808062068108,0.034895098232501295,0.5025382117311579
0.49,2.33,2.35,0.0004418354478826023,0.000248374645930765,-0.009673040097591857,0.022980018875271627,0.5025382186332588
0.49,2.35,2.37,0.000248374645930765,0.00012877897829259463,-0.005979783381908511,0.014300865593415766,0.502538222404795
0.49,2.37,2.39,0.00012877897829259463,6.0038794997673504e-5,-0.0034370091647460536,0.008274490698740743,0.5025382242929727
0.49,2.39,2.41,6.0038794997673504e-5,2.4189616206402525e-5,-0.001792458939563547,0.004344015660554551,0.5025382251352568
0.49,2.41,2.43,2.4189616206402525e-5,7.875346461079127e-6,-0.0008157134872661691,0.00199005912051787,0.5025382254559064
0.49,2.43,2.45,7.875346461079127e-6,1.8232966717920087e-6,-0.0003026024894643556,0.0007431993958594634,0.5025382255528928
0.49,2.45,2.47,1.8232966717920087e-6,2.236448861967834e-7,-7.998258927976118e-5,0.00019778064040720697,0.5025382255733623
0.49,2.47,2.5,2.236448861967834e-7,9.075667907419282e-11,-7.4518043172570235e-6,1.8629601549821634e-5,0.5025382255767182
0.49,2.5,2.501,9.075667907419282e-11,0.0,-9.075667907420281e-8,2.269824543645812e-7,0.5025382255767182
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5025382255767182
0.5,0.0,0.02,0.0,7.772960049840785,388.64800249203927,0.0,0.5026159551772167
0.5,0.02,0.04,7.772960049840785,7.959063050487958,9.305150032358664,7.586857049193612,0.5027732754082199
0.5,0.04,0.1,7.959063050487958,8.557248357139283,9.969755110855408,7.560272846053742,0.5032687647504488
0.5,0.1,0.13,8.557248357139283,8.811213713216516,8.46551186924108,7.710697170215175,0.5035292916815042
0.5,0.13,0.16,8.811213713216516,9.02335420534246,7.071349737531505,7.8919382473374196,0.5037968102002826
0.5,0.16,0.19,9.02335420534246,9.19283242501597,5.649273989117006,8.11947036708374,0.504070052999738
0.5,0.19,0.22,9.19283242501597,9.320507829306598,4.255846809687545,8.384221531175337,0.5043477531035528
0.5,0.22,0.25,9.320507829306598,9.407958685026335,2.915028523991247,8.679201554028523,0.5046286801012678
0.5,0.25,0.28,9.407958685026335,9.457094938640104,1.6378751204590114,8.998489904911581,0.5049116559056228
0.5,0.28,0.31,9.457094938640104,9.469988442807646,0.42978347225134617,9.336755566409728,0.5051955621563445
0.5,0.31,0.34,9.469988442807646,9.448791209295603,-0.7065744504013859,9.689026522432075,0.5054793438511261
0.5,0.34,0.37,9.448791209295603,9.395692094534478,-1.769970492037489,10.050581176588349,0.5057620111006836
0.5,0.37,0.4,9.395692094534478,9.312891344723383,-2.7600249937032237,10.416901342204671,0.5060426398522725
0.5,0.4,0.44,9.312891344723383,9.160079266821379,-3.820301947550105,10.841012123743425,0.5064120992645034
0.5,0.44,0.48,9.160079266821379,8.963514902677183,-4.914109103604868,11.32228727240752,0.5067745711478934
0.5,0.48,0.52,8.963514902677183,8.728255580179214,-5.881483062449246,11.78662677265282,0.5071284065575505
0.5,0.52,0.56,8.728255580179214,8.4592342231145,-6.725533926617817,12.225533222020479,0.5074721563536164
0.5,0.56,0.6,8.4592342231145,8.161233117186242,-7.450027648206456,12.631249706110117,0.5078045657004224
0.5,0.6,0.64,8.161233117186242,7.838861381312756,-8.059293396837155,12.996809155288537,0.5081245675903924
0.5,0.64,0.6900000000000001,7.838861381312756,7.408334081960135,-8.610545987052424,13.349610813026308,0.5085057474769742
0.5,0.6900000000000001,0.74,7.408334081960135,6.954775372354192,-9.071174192118868,13.667444274522154,0.5088648252133321
0.5,0.74,0.8,6.954775372354192,6.390777046287949,-9.399972101104037,13.91075472717118,0.5092651917858914
0.5,0.8,0.99,6.390777046287949,4.586894947784823,-9.49411630791119,13.986070092616902,0.5103080706253282
0.5,0.99,1.04,4.586894947784823,4.133759794875497,-9.062703058186514,13.558970975389473,0.5105260869938948
0.5,1.04,1.08,4.133759794875497,3.7835761676474275,-8.754590680701734,13.2385341028053,0.5106844337131452
0.5,1.08,1.12,3.7835761676474275,3.446204297721305,-8.434296748153058,12.892616655652727,0.5108290293224526
0.5,1.12,1.16,3.446204297721305,3.123091462741772,-8.077820874488364,12.493363677148272,0.5109604152376618
0.5,1.16,1.19,3.123091462741772,2.8908470148352277,-7.741481596884807,12.103210115128148,0.5110506243148254
0.5,1.19,1.22,2.8908470148352277,2.6677246715955505,-7.437411441322569,11.741366630009082,0.5111340028901219
0.5,1.22,1.25,2.6677246715955505,2.4540714565115866,-7.121773836132118,11.356288751676734,0.5112108298320435
0.5,1.25,1.28,2.4540714565115866,2.250163864085709,-6.796919747529255,10.950221140923157,0.5112813933618524
0.5,1.28,1.31,2.250163864085709,2.0562103200356345,-6.46511813500247,10.52551507688887,0.5113459889746143
0.5,1.31,1.34,2.0562103200356345,1.8723538180114525,-6.128550067472728,10.084610908424906,0.5114049174366849
0.5,1.34,1.37,1.8723538180114525,1.6986747209748672,-5.78930323455284,9.630020152312259,0.5114584828647697
0.5,1.37,1.4000000000000001,1.6986747209748672,1.5351937153712545,-5.449366853453755,9.164307310206512,0.5115069908913149
0.5,1.4000000000000001,1.43,1.5351937153712545,1.3818749061943327,-5.110626972564086,8.690071476960977,0.5115507469206384
0.5,1.43,1.46,1.3818749061943327,1.2386290410057192,-4.77486217295378,8.209927813518238,0.5115900544798464
0.5,1.46,1.49,1.2386290410057192,1.1053168509176374,-4.443739669602725,7.726488958625698,0.5116252136682252
0.5,1.49,1.51,1.1053168509176374,1.0218708036091126,-4.172302365426234,7.322047375402726,0.5116464855447704
0.5,1.51,1.53,1.0218708036091126,0.9426921765154679,-3.9589313546822327,6.999857149179284,0.5116661311745717
0.5,1.53,1.55,0.9426921765154679,0.8677071063561351,-3.7492535079666363,6.679050043704422,0.5116842351674005
0.5,1.55,1.57,0.8677071063561351,0.7968341848664535,-3.5436460744840805,6.360358521806461,0.5117008805803127
0.5,1.57,1.59,0.7968341848664535,0.7299849459020981,-3.3424619482177658,6.044499443568346,0.5117161487716204
0.5,1.59,1.61,0.7299849459020981,0.6670643574300767,-3.1460294236010653,5.732171729427791,0.5117301192646537
0.5,1.61,1.6300000000000001,0.6670643574300767,0.6079713176643028,-2.9546519882886946,5.4240540585748755,0.5117428696214047
0.5,1.6300000000000001,1.6500000000000001,0.6079713176643028,0.5525991545944235,-2.768608153493959,5.120802607859456,0.5117544753261273
0.5,1.6500000000000001,1.67,0.5525991545944235,0.5008361281469307,-2.588151322374669,4.823048836512628,0.5117650096789547
0.5,1.67,1.69,0.5008361281469307,0.45256593420541386,-2.4135096970758405,4.531397322263585,0.5117745436995782
0.5,1.69,1.71,0.45256593420541386,0.4076682097034541,-2.2448862250979857,4.24642365462101,0.5117831460410173
0.5,1.71,1.73,0.4076682097034541,0.366019037988302,-2.082458585757602,3.968672391348953,0.5117908829134942
0.5,1.73,1.75,0.366019037988302,0.3274914536355365,-1.926379217638275,3.6986550845025183,0.5117978180184104
0.5,1.75,1.77,0.3274914536355365,0.29195594587496104,-1.7767753880287704,3.436848382685885,0.5118040124924055
0.5,1.77,1.79,0.29195594587496104,0.2592809597649583,-1.6337493055001353,3.1836922166102006,0.5118095248614619
0.5,1.79,1.81,0.2592809597649583,0.22933339422662893,-1.497378276916467,2.9395880754454344,0.5118144110050018
0.5,1.81,1.83,0.22933339422662893,0.2019790960195553,-1.3677149103536796,2.7048973819667887,0.5118187241299043
0.5,1.83,1.85,0.2019790960195553,0.17708334870806738,-1.2447873655743955,2.479939975020699,0.5118225147543516
0.5,1.85,1.87,0.17708334870806738,0.15451135562954288,-1.1285996539262237,2.2649927084715813,0.511825830701395
0.5,1.87,1.8900000000000001,0.15451135562954288,0.1341287158345991,-1.0191319897471887,2.0602881764567855,0.5118287171021096
0.5,1.8900000000000001,1.9100000000000001,0.1341287158345991,0.11580189192226915,-0.9163411956164961,1.8660135755497769,0.5118312164081872
0.5,1.9100000000000001,1.93,0.11580189192226915,0.0993986686411628,-0.8201611640553265,1.682309715267943,0.5118333684137928
0.5,1.93,1.95,0.0993986686411628,0.08478860106950192,-0.7305033785830434,1.5092701893064364,0.5118352102864899
0.5,1.95,1.97,0.08478860106950192,0.07184345112239225,-0.647257497355483,1.3469407209126938,0.5118367766070119
0.5,1.97,1.99,0.07184345112239225,0.06043761106313556,-0.5702920029628336,1.1953186969591743,0.5118380994176337
0.5,1.99,2.0100000000000002,0.06043761106313556,0.05044851261615327,-0.49945492234910865,1.0543529065378618,0.5118392082788705
0.5,2.0100000000000002,2.0300000000000002,0.05044851261615327,0.041757020191537784,-0.434574621230774,0.9239435012900091,0.5118401303341986
0.5,2.0300000000000002,2.05,0.041757020191537784,0.03424780663472402,-0.37546067784069587,0.8039421962081506,0.5118408903824668
0.5,2.05,2.07,0.03424780663472402,0.027809709808448164,-0.32190484131379266,0.6941527313279988,0.5118415109576313
0.5,2.07,2.09,0.027809709808448164,0.02233606819727953,-0.2736820805584315,0.5943316165644014,0.5118420124154114
0.5,2.09,2.11,0.02233606819727953,0.017725033596687333,-0.2305517300296096,0.5041891839591636,0.5118424130264293
0.5,2.11,2.13,0.017725033596687333,0.013879858807950894,-0.19225873943682184,0.4233909738083814,0.5118427290753533
0.5,2.13,2.15,0.013879858807950894,0.010709158106188282,-0.15853503508813044,0.3515594835456687,0.5118429749655224
0.5,2.15,2.17,0.010709158106188282,0.008127138080386209,-0.12910100129010357,0.28827631087991096,0.5118431633284843
0.5,2.17,2.19,0.008127138080386209,0.006053796260356803,-0.10366709100147019,0.2330847255535765,0.5118433051378277
0.5,2.19,2.21,0.006053796260356803,0.00441508474487606,-0.0819355757740371,0.18549270720549801,0.5118434098266378
0.5,2.21,2.23,0.00441508474487606,0.0031430358265286677,-0.06360244591736956,0.1449764902222628,0.5118434854078435
0.5,2.23,2.25,0.0031430358265286677,0.0021758463706422642,-0.04835947279432012,0.11098466015786253,0.5118435385966655
0.5,2.25,2.27,0.0021758463706422642,0.001457917446626301,-0.035896446200798134,0.08294285032243806,0.5118435749343037
0.5,2.27,2.29,0.001457917446626301,0.0009398454284697209,-0.025903600907828984,0.060259091507398096,0.5118435989119324
0.5,2.29,2.31,0.0009398454284697209,0.0005783604753720119,-0.018074247654885436,0.04232987255815737,0.5118436140939915
0.5,2.31,2.33,0.0005783604753720119,0.0003362079716758715,-0.012107625184807009,0.028546974652276205,0.5118436232396759
0.5,2.33,2.35,0.0003362079716758715,0.00018196814547378622,-0.007711991310104256,0.01830514772421879,0.511843628421437
0.5,2.35,2.37,0.00018196814547378622,8.980869539243782e-5,-0.0046079725040674155,0.011010703530032213,0.5118436311392055
0.5,2.37,2.39,8.980869539243782e-5,3.9164832876930035e-5,-0.002532193125775387,0.006091106403480105,0.5118436324289408
0.5,2.39,2.41,3.9164832876930035e-5,1.4340690411251581e-5,-0.0012412071232839217,0.0030056498575255037,0.511843632963996
0.5,2.41,2.43,1.4340690411251581e-5,4.025551961611386e-6,-0.0005157569224820093,0.001257314873592894,0.5118436331476585
0.5,2.43,2.45,4.025551961611386e-6,7.178277781125477e-7,-0.00016538620917494175,0.0004059140402567199,0.5118436331950923
0.5,2.45,2.47,7.178277781125477e-7,4.911861038804974e-8,-3.343545838622487e-5,8.263470082436348e-5,0.5118436332027617
0.5,2.47,2.49,4.911861038804974e-8,9.125571746056828e-11,-2.4513677335294567e-6,6.103996912205809e-6,0.5118436332032538
0.5,2.49,2.491,9.125571746056828e-11,0.0,-9.125571746057833e-8,2.2731799219430062e-7,0.5118436332032538
0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.5118436332032538
0.51,0.0,0.02,0.0,7.7579083128816215,387.8954156440811,0.0,0.5119212122863825
0.51,0.02,0.04,7.7579083128816215,7.942510490014671,9.230108856652505,7.573306135748571,0.5120782164744115
0.51,0.04,0.1,7.942510490014671,8.535485220097717,9.882912168050764,7.547194003292641,0.5125725563457149
